iso3,lat,lon,nobs,corr_d00_all,diff_d00_all,corr_d01_all,corr_analysis_d01_all,diff_d01_all,corr_d02_all,corr_analysis_d02_all,diff_d02_all,corr_d03_all,corr_analysis_d03_all,diff_d03_all,corr_d04_all,corr_analysis_d04_all,diff_d04_all,corr_d05_all,corr_analysis_d05_all,diff_d05_all,corr_d06_all,corr_analysis_d06_all,diff_d06_all,corr_d07_all,corr_analysis_d07_all,diff_d07_all,corr_d08_all,corr_analysis_d08_all,diff_d08_all,year,time_utc,station_id,corr_d00_subset,diff_d00_subset,corr_d01_subset,corr_analysis_d01_subset,diff_d01_subset,corr_d02_subset,corr_analysis_d02_subset,diff_d02_subset,corr_d03_subset,corr_analysis_d03_subset,diff_d03_subset,corr_d04_subset,corr_analysis_d04_subset,diff_d04_subset,corr_d05_subset,corr_analysis_d05_subset,diff_d05_subset,corr_d06_subset,corr_analysis_d06_subset,diff_d06_subset,corr_d07_subset,corr_analysis_d07_subset,diff_d07_subset,corr_d08_subset,corr_analysis_d08_subset,diff_d08_subset,income_group_2020,gdp_pc_2011_2020,log_gdp_pc_2011_2020
MSR,16.7833333,-62.1933,34.55555555555556,0.7704953354778251,0.36211756871001644,0.7559620649495578,0.6704228546199966,0.3362828226459713,0.27795310855402144,0.545888247142853,0.4588482424225545,0.3341283647531522,0.45302363435564963,0.49972174284151105,0.6185494927216922,0.420725468246736,0.4256453720016688,0.6096748192417893,0.3890092338295411,0.47500398676426614,0.15916556707002266,0.33502821670025207,0.49525590063734476,0.5036088966729738,0.3154037907993474,0.5338716735038321,-0.4729343492699648,0.2804115244951684,0.6130333407344506,2015.5,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MUS,-20.067212102564103,60.39619264102564,344.27027027027026,0.5566204093180624,0.7357624074724838,0.49545438546668463,0.833249781908541,0.7859399724739571,0.4553336988562902,0.7513006232271545,0.8095779503184737,0.41870443831292165,0.6954307914350432,0.8397094198458323,0.3807858256122878,0.6467547995271087,0.8662234380489603,0.347050961627041,0.5978676169144779,0.8829569355145431,0.3121866118535014,0.5398403938531273,0.9121217407493797,0.2809128916446981,0.4995972121331471,0.930432561523493,0.24903232746190507,0.447801838808082,0.9576347670313483,2015.5641025641025,12.0,61992599999.0,0.6558022515441013,0.7279370354899461,0.5748064054796779,0.8480050696579301,0.797398521405905,0.5312243202155609,0.7830865195080291,0.8275223335398211,0.49582024141161324,0.7332453090639548,0.859826130851786,0.4590299726029822,0.6765536861049362,0.8875013639515071,0.43231439500248137,0.6371108105390039,0.9019430609976041,0.39029967834709683,0.5687699804641049,0.9447631633138656,0.3572690911141202,0.529340548787679,0.9655005183474709,0.31369275939152036,0.47761798750439866,1.0032725330320067,Upper middle,20650.31213813506,9.935485713923125
MWI,-13.614575660386473,34.393308132850244,64.82539682539682,0.7061534617079357,1.1181722432693346,0.6846314315292611,0.9203625391785316,1.1878118437707386,0.6660305874670405,0.8868918838554763,1.2221603563868588,0.629961829465066,0.8566283632470382,1.254717861361864,0.6241766118116003,0.8295650301506405,1.3072948472080619,0.5911049199024095,0.7964450937831201,1.3649667191439894,0.5437285976447953,0.7554025266214223,1.4437682770505413,0.5216515334398142,0.7016253065384768,1.5331287655444112,0.4435302097006527,0.6321385736139447,1.6752726416940722,2015.5603864734298,12.0,67589433332.333336,0.7733225340351898,1.1128591382171351,0.7260319125209748,0.9112457810385777,1.1977924063153509,0.7077650995114442,0.8755835396171773,1.240640837959467,0.6847531449648143,0.8414311534973987,1.2821141071783475,0.6602871238007103,0.8107644584533538,1.342533762505932,0.6427875337275623,0.7800288226050842,1.3999502459837734,0.5950188509725969,0.7374174090935626,1.4962913949926107,0.5428390329716994,0.6763319966806846,1.6076378372959619,0.4781355361718296,0.6098399614135654,1.7410571776125372,Low,1441.474233840178,7.273421642371482
MYS,4.154664874157303,106.0314326565543,343.03614457831327,0.5579619192840246,0.903027288375361,0.4420114958963738,0.703964307969022,0.9949951373408898,0.3882242050386893,0.6113820106323953,1.0329284357714033,0.35208311610240217,0.5629354310694676,1.0544661999913063,0.32433467267005567,0.5235527027297046,1.0700100147805778,0.30144771889903715,0.49064868430219777,1.0852965379026327,0.27479470588799276,0.4542080052063556,1.1021254421949032,0.26200310101036806,0.43083127372734326,1.1116894575649776,0.2485050407282079,0.4114169441371302,1.1198269775978338,2015.6441947565543,12.0,72537399999.0,0.5978068909101529,0.8433703445448731,0.4421145945380446,0.7037734510733558,0.9700916051692218,0.3852091632360413,0.602326851241672,1.0093012648248367,0.34514366647141365,0.5503977675553864,1.0300176066038513,0.3124199894767415,0.5051732566610719,1.0510234588092997,0.29283907018612754,0.4737644046037136,1.0634383632932676,0.26885063486882993,0.43463067419449614,1.0784425231534407,0.2511990266263417,0.4074954254656382,1.0911493445165665,0.23993829612525414,0.3881516172062446,1.0984786180892663,Upper middle,24355.74153786214,10.100522892825474
NAM,-21.972111714574897,17.284943891093118,188.6276150627615,0.770458715885894,1.2390772667155312,0.7373642103836383,0.939916079334848,1.356062201556508,0.7214243260176988,0.9124587462522656,1.400760502595945,0.6878374257453875,0.8801203742874935,1.497927497202454,0.649179317426115,0.8453922323591678,1.577213746051112,0.6372803941345444,0.8024053293623309,1.65081223114605,0.5814301337175083,0.746164998574315,1.7936789838798548,0.5251236616117162,0.6696152195707141,1.9240952037423353,0.4821164728507883,0.5941195340772154,2.077217930359491,2015.008097165992,12.0,68149349999.0,0.8077720697923969,1.3192665552877338,0.7626274214687706,0.9363365127821558,1.4832475083202488,0.7446984188000437,0.9110088437740187,1.5432163901262614,0.7210620788047469,0.8778017758579386,1.6374112917593133,0.6887111021867105,0.8412160348628648,1.7467355513739924,0.6500965718891654,0.7964958090976517,1.8802500000874904,0.6032584613184411,0.7402119326298007,2.028497722495689,0.5292618445344396,0.663660556951833,2.2282538993892285,0.4767815860921797,0.5890343538747488,2.39084921847057,Upper middle,10095.5644431909,9.219851442328077
NCL,-21.19369250107527,166.0705250107527,277.1860465116279,0.5527332377357409,0.9682821281577088,0.5473509701299941,0.8864792913530043,0.9742785538334205,0.532970315787621,0.8311348157836349,0.9873558897477004,0.4971403088965664,0.7813946093128851,1.01263274760518,0.47618230114845705,0.7431348011596954,1.0318368963614837,0.45328868026473057,0.7032495753528285,1.0501279643834507,0.41342614777622955,0.6555504690343017,1.0857326943710317,0.3795805163085195,0.6161138856041599,1.1096653857827228,0.33582109000445354,0.5487921676714059,1.1453786197343394,2015.5483870967741,12.0,91586599999.0,0.6330511026063752,0.9874597197461521,0.6256928229319032,0.9260101931732223,1.0000432097522798,0.6133975547479936,0.8909087461517142,1.0144426976034375,0.6059395117305442,0.8569128876579901,1.0226123953457917,0.5744388235552191,0.8309797003809611,1.0513404861197744,0.5543771512564629,0.8037453267762713,1.0706720775815406,0.5006420800106189,0.7537028365054328,1.1282796833823991,0.46261114276952897,0.7124073822134046,1.160872168253841,0.4305249530868778,0.6674976976004394,1.2012622467605618,High,,
NER,14.141829584768212,7.677119540397351,346.0743243243243,0.8359883428258348,0.9613366953828255,0.7053007013030673,0.8913661453683459,1.2304584564635972,0.6791529716274034,0.8535487247147676,1.3172469640419853,0.6743495786813807,0.8330433705228916,1.3315548419970178,0.6608504932335764,0.8070928586492517,1.3806570622521104,0.6397242358672127,0.772022451830603,1.434720713934759,0.6148818086170547,0.7350637861754333,1.498402951015046,0.5799896548248044,0.6886485613901918,1.5845364556820656,0.5409615378402526,0.6314010746126367,1.6753216230263734,2015.5099337748345,12.0,61060683332.333336,0.8397930580215697,0.9627010356628507,0.7125734607863455,0.8958938655008056,1.2288329289732323,0.6884945589594501,0.8608423342718384,1.3142519883375603,0.6817880465932199,0.8390848232483631,1.3349017010172686,0.6678883123802911,0.8132567997144355,1.3838066964726028,0.646723284993775,0.7795087387707532,1.4402614129329752,0.6214931791206094,0.7413845428752895,1.5066006556950844,0.5851141894219204,0.6951086537947206,1.5991868658474575,0.5449166138295981,0.6366817361441409,1.6938510979194026,Low,1134.3985824960669,7.033857906214377
NFK,-29.041625,167.938742,363.2,0.7398778349493406,0.7328423862325071,0.7267750341911932,0.9127053046984415,0.745556469519028,0.7179687828997453,0.8683653533681124,0.7570127125702584,0.6970435881439175,0.8313717416352627,0.7756142763467277,0.6601350332631217,0.7891949356354618,0.8126325934458285,0.6272861922822008,0.7405333077009167,0.8464918957412413,0.5824653427573439,0.6760690039784206,0.8872246129186131,0.5016949602636573,0.598800025831553,0.9504150754706864,0.4436517159471637,0.5206798618729463,0.994707578630351,2015.5,12.0,94996099999.0,0.7398778349493406,0.7328423862325071,0.7267750341911932,0.9127053046984415,0.745556469519028,0.7179687828997453,0.8683653533681124,0.7570127125702584,0.6970435881439175,0.8313717416352627,0.7756142763467277,0.6601350332631217,0.7891949356354618,0.8126325934458285,0.6272861922822008,0.7405333077009167,0.8464918957412413,0.5824653427573439,0.6760690039784206,0.8872246129186131,0.5016949602636573,0.598800025831553,0.9504150754706864,0.4436517159471637,0.5206798618729463,0.994707578630351,,,
NGA,8.422346584848484,6.6962034010101,64.7661971830986,0.5265246146172444,1.1223378766849659,0.39511053449723776,0.705553434098352,1.2552796871492466,0.34353284652382166,0.6374943302849402,1.314915031246887,0.3325601531248327,0.5988352038496438,1.3274884386547314,0.3228488604715264,0.5590344527913107,1.3456163780180197,0.3095600338714379,0.5294920106613946,1.3794279176301116,0.29046819200845825,0.5140220610513204,1.4187732758712743,0.26093959333656686,0.48296040959898967,1.4652676200423973,0.22168597915968669,0.45005622217985586,1.498287908385058,2015.5075757575758,12.0,65201099999.0,0.4816497929621681,1.2307421144954285,0.18754346829038865,0.5710230692305548,1.4080813654288336,0.16508621631935852,0.49282956105548575,1.4271149439583293,0.1583929677074952,0.4507279778320741,1.4326598114729507,0.11946845013308778,0.40518074252636965,1.4625362890695688,0.12343461025350773,0.3812279168280324,1.4576863595244594,0.1407510594513182,0.3902584659379044,1.4504008267210777,0.13542476960780728,0.36336754896562906,1.459799632099191,0.10931465867576522,0.33707003034282057,1.4713048841543124,Lower middle,5147.42792351371,8.546252436572482
NIC,12.368331061538461,-85.35200674102565,233.80555555555554,0.5469829366991278,0.8286214175359048,0.5431314958763118,0.8490524495477243,0.8280824663556196,0.5123826360533166,0.7980954377943725,0.847213797261169,0.493278693136409,0.7620540993861407,0.8639189930548201,0.47556618489349567,0.7175843866959865,0.87554253375697,0.414861901893739,0.6777009775547221,0.8954593810337327,0.39583718819873115,0.6485777839068008,0.9028607685881233,0.3525924518252968,0.6027792259832959,0.9235520282068215,0.3275438550604877,0.5731164970102982,0.9377084218491767,2015.3076923076924,12.0,78741099999.0,0.5283799806917961,0.8068460602867544,0.5463723984272009,0.8441202932055594,0.792362193848609,0.5105965039846164,0.7932513897192632,0.815402682610111,0.4854725167390662,0.7615784978480633,0.8287124629726229,0.4582766622524189,0.7209725892640912,0.8422536055165271,0.4329045401873451,0.6867035620211136,0.8588236880378037,0.40849125813852877,0.6570916459040105,0.869830442817271,0.3952475078805378,0.6080191387547635,0.8800438239132558,0.3653901528806913,0.575686337323669,0.8910119128750857,Lower middle,5382.832155494301,8.590969937598206
NIU,-19.071428514285714,-169.9214285142857,152.0,0.4731629159470202,0.9243944902246763,0.3959182126435562,0.8443366069152403,0.9725061657201751,0.3854682300175104,0.7762572613079703,0.9747995724755681,0.3786174040989559,0.722290302030518,1.0014062135484856,0.34069255165762113,0.6960244741105072,1.012679011964263,0.31859032843128243,0.6489721104558345,1.0122670798672317,0.2989269645241161,0.6125201251596142,1.048039332579166,0.2937607697160974,0.5522854548877525,1.0533511640762359,0.26775613795699205,0.5106039649190678,1.0914532291348136,2015.2142857142858,12.0,91822099999.0,0.44761696221192643,0.9393515120414815,0.3786037999234139,0.8410955099758016,0.9783917727019557,0.3632689264135564,0.775668769962425,0.9853093772692979,0.36520845507509836,0.7206530607385524,1.0004708150955088,0.3379896924147479,0.6970808387079568,1.0091969011657547,0.32386136340982197,0.6537788668749073,1.0090995406864072,0.2892574859750935,0.6162537363008266,1.0500067117138054,0.28328251814540806,0.5576095730824666,1.0529693320908533,0.27641537596667265,0.5107469357387339,1.0727137622821994,,,
NLD,51.25561454756757,3.365750531891892,321.81029810298105,0.9111535736777053,0.841866707644759,0.8843941252267591,0.9640187570344982,1.0246177800771181,0.8626157966874335,0.9417112871418566,1.139293679482955,0.8384841240845559,0.9133854983647,1.2603258679103175,0.7962388760521614,0.8701771459878869,1.4415429852525783,0.7419725482860376,0.8145855769816767,1.6446482816155532,0.6715642769356426,0.7425026015425503,1.8925870259929765,0.576776341822259,0.643464517335895,2.173476116839473,0.48747445503902015,0.5468552714689632,2.4315972598854096,2015.4351351351352,12.0,6303499999.0,0.9194545143141917,0.8787320765674304,0.8935719620124881,0.971448822527666,1.0670788523810009,0.8737388909943841,0.9508559333741313,1.181111592582939,0.8490774627921542,0.9242044841819217,1.301715899803904,0.8061693238042157,0.8805348391364224,1.4834251839916008,0.7508106108525278,0.8248894216207401,1.690390792676535,0.6818672170588354,0.7516279420506534,1.9411368236730981,0.5852151223145214,0.6514857290745321,2.2282485422840113,0.494578796181481,0.55314009108999,2.491073522021628,High,53731.18895747839,10.891748911850984
NOR,63.11342784314041,11.796033623472669,339.9780160857909,0.3964496994995195,3.478795962972318,0.36004988500314616,0.9721228286227213,3.6215101585254987,0.33859160683269707,0.9499021702923189,3.707604753705172,0.32118771493064613,0.920356438083036,3.7900085109397823,0.29763540614360096,0.8783859548503526,3.8912279440923703,0.27973408474479455,0.8209085776868953,3.988219844532175,0.2555989708407929,0.7432016851275826,4.104299457322393,0.2204681238532194,0.6518842350948133,4.241489300987692,0.18099160804395623,0.560960231395992,4.399570867709639,2015.4914255091103,12.0,1265983719.9302325,0.477934895453934,2.9578081725378276,0.44320513654473176,0.9724261201795892,3.0972703957557406,0.42261117792086145,0.9501934801359593,3.181352756782951,0.403387120148109,0.920892627910755,3.263303784912612,0.3801388725624418,0.8791888715682086,3.3622720380870357,0.3565917366783057,0.8217766533837493,3.4649842564191786,0.3256355941191018,0.7433131555095437,3.5882371864668956,0.28276067152364714,0.6531878175367614,3.7317957654782283,0.23589095919071354,0.5632313019725538,3.897566694526155,High,62983.35465006124,11.050625758559766
NPL,27.999072746000003,83.77138075133334,225.92198581560282,0.6332436862366769,1.4799394861212314,0.5578055476031666,0.9254979257259015,1.6013347538523548,0.5472281725729118,0.8921109879994429,1.650820244829239,0.5134126447263129,0.8613721822667326,1.6927625116413507,0.5058096531245574,0.8289372528060134,1.73017638246802,0.4839907484984898,0.7946734153837927,1.7811352498618618,0.44573293767680927,0.7589694079654308,1.821084914674035,0.4225488747908154,0.7143896708905793,1.8830630169591358,0.3957334859338611,0.6714276417565443,1.9526465632997583,2015.6333333333334,12.0,44441224999.0,0.6280396387204,1.4237636182452582,0.5803707723524016,0.9340099730525496,1.5080457958787536,0.5583943201935676,0.9049928995806008,1.5576601024866448,0.5390137005328188,0.8767862022489622,1.5914352081619931,0.5201579420915342,0.8481674043290139,1.6352164563868903,0.4997509170647104,0.8154672623084451,1.6780433701415092,0.47655042482073096,0.7801725684724579,1.7161652443502216,0.44143842620686735,0.7358678593973077,1.7836721117492083,0.4081949194364256,0.6919145247907449,1.8565236387732587,Lower middle,3318.793662116738,8.107356641097075
NRU,-0.5238333000000001,166.9166666,118.0,0.46197055395370856,0.6423834763325743,0.345852440269002,0.6920240105624256,0.7043655298999167,0.2985320860251526,0.5530332656253856,0.73946506943329,0.30546707657688726,0.41922215707046123,0.737945295361661,0.25742878596995344,0.405884601239415,0.7698841928277382,0.23518138680223682,0.30782045796267304,0.8008094573435485,0.24171414896093998,0.3104663356303041,0.7831722640831154,0.20707428887893256,0.24698553154700664,0.815083607969392,0.20659999256636555,0.23284170857536735,0.8200954660590354,2012.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,11063.050207023338,9.311366024307478
NZL,-41.46459749259259,147.53944913703705,327.1344537815126,0.8140915002319536,1.260837489651064,0.8007148105397829,0.9626966394028459,1.302624425460861,0.7856810936184295,0.9362092023438513,1.3486447446573855,0.7576210024359492,0.9016526508191209,1.4284557141663778,0.7159126054083945,0.8500895339532636,1.5356550232343367,0.6582856451125869,0.7817692380907297,1.6762705679478318,0.5913101890595194,0.7005306757782662,1.823588059042542,0.5043411829512314,0.6055006190416117,2.00307608054365,0.4026668462253366,0.49210271351473606,2.189113017646545,2015.7777777777778,12.0,93449599999.0,0.8329037896551107,1.125584205002082,0.8103471931909769,0.9517503676430504,1.2007742497954585,0.7906254623564362,0.9248399352664783,1.2748847920743018,0.7617624174872216,0.8871137608091659,1.3604678768061498,0.7164286824045301,0.8336745439593525,1.4755453453281846,0.6637469329507267,0.7600579518236599,1.6092363728039722,0.5895243742982791,0.6850667071458204,1.7853165396963528,0.5158156138372856,0.5882134210435981,1.9480187586812838,0.4018032884879858,0.4774176511902669,2.141432068029725,High,40926.59463962546,10.619535366406929
OMN,21.938563724404762,57.26829356428571,282.2671009771987,0.7402257178940861,1.1248918441223403,0.7060880888363351,0.9521547056837568,1.213773686155681,0.6818553167294723,0.9174492824443791,1.2890650991751087,0.6687560169980657,0.8854723461072755,1.3546577601135974,0.6396142077870939,0.8501664277154816,1.4297208724515331,0.6111423237307076,0.8137860387030833,1.5023942956417422,0.5776393826668567,0.7710979202183176,1.568087744008841,0.5410981099484771,0.7229091815359706,1.6561977004409367,0.49756197938573204,0.6681992732535867,1.7712162674493475,2015.8035714285713,12.0,41285299999.0,0.6396069749602307,1.0977347209421655,0.5881732792882975,0.9305086984177009,1.1293046467605787,0.5585669679337182,0.8903660977029487,1.171569808762842,0.5858444039571572,0.8521135327034972,1.2030589792511426,0.5493231408524913,0.8112345376742245,1.2449246664425004,0.5225241543246999,0.7695755117172263,1.2920346707478976,0.4911892052870058,0.7190548126246523,1.3463309043821114,0.4530397688167564,0.6622720484340574,1.400734833813547,0.41187313204286274,0.6077745927371313,1.4720588287969025,High,35213.95684414098,10.469197784254344
